         787723273 function calls (749763114 primitive calls) in 15357.728 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.032    0.016 getlimits.py:126(_init)
       24    0.000    0.000    0.000    0.000 getlimits.py:13(_frz)
        4    0.000    0.000    0.000    0.000 getlimits.py:147(<lambda>)
        2    0.000    0.000    0.000    0.000 getlimits.py:148(<lambda>)
       12    0.000    0.000    0.000    0.000 getlimits.py:149(<lambda>)
       10    0.000    0.000    0.000    0.000 getlimits.py:150(<lambda>)
        1    0.000    0.000    0.000    0.000 getlimits.py:194(iinfo)
        1    0.000    0.000    0.000    0.000 getlimits.py:24(finfo)
        2    0.000    0.000    0.000    0.000 getlimits.py:244(__init__)
        2    0.000    0.000    0.000    0.000 getlimits.py:269(max)
        1    0.000    0.000    0.000    0.000 getlimits.py:3(<module>)
       11    0.000    0.000    0.033    0.003 getlimits.py:93(__new__)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        1    0.000    0.000    0.000    0.000 gridspec.py:131(__getitem__)
        1    0.000    0.000    0.000    0.000 gridspec.py:15(<module>)
        1    0.000    0.000    0.000    0.000 gridspec.py:183(GridSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:190(__init__)
        1    0.000    0.000    0.000    0.000 gridspec.py:252(get_subplot_params)
        1    0.000    0.000    0.000    0.000 gridspec.py:27(GridSpecBase)
        1    0.000    0.000    0.000    0.000 gridspec.py:314(GridSpecFromSubplotSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:33(__init__)
        1    0.000    0.000    0.000    0.000 gridspec.py:378(SubplotSpec)
        1    0.000    0.000    0.000    0.000 gridspec.py:383(__init__)
        1    0.000    0.000    0.000    0.000 gridspec.py:399(get_gridspec)
        1    0.000    0.000    0.001    0.001 gridspec.py:412(get_position)
        4    0.000    0.000    0.000    0.000 gridspec.py:46(get_geometry)
        1    0.000    0.000    0.000    0.000 gridspec.py:62(set_width_ratios)
        1    0.000    0.000    0.000    0.000 gridspec.py:68(set_height_ratios)
        1    0.000    0.000    0.000    0.000 gridspec.py:75(get_grid_positions)
        1    0.000    0.000    0.000    0.000 gzip.py:36(GzipFile)
        1    0.003    0.003    0.005    0.005 gzip.py:4(<module>)
        6    0.000    0.000    0.000    0.000 hashlib.py:100(__get_openssl_constructor)
      257    0.000    0.000    0.000    0.000 hashlib.py:160(<genexpr>)
      257    0.000    0.000    0.000    0.000 hashlib.py:161(<genexpr>)
        1    0.004    0.004    0.005    0.005 hashlib.py:56(<module>)
        1    0.002    0.002    0.002    0.002 heapq.py:31(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
        1    0.000    0.000    0.000    0.000 helper.py:4(<module>)
        1    0.006    0.006    0.008    0.008 hermite.py:59(<module>)
        1    0.006    0.006    0.008    0.008 hermite_e.py:59(<module>)
        1    0.000    0.000    0.000    0.000 image.py:1045(BboxImage)
        1    0.000    0.000    0.000    0.000 image.py:33(_AxesImageBase)
        1    0.000    0.000    0.000    0.000 image.py:5(<module>)
        1    0.000    0.000    0.000    0.000 image.py:526(AxesImage)
        1    0.000    0.000    0.000    0.000 image.py:678(NonUniformImage)
        1    0.000    0.000    0.000    0.000 image.py:803(PcolorImage)
        1    0.000    0.000    0.000    0.000 image.py:930(FigureImage)
        1    0.014    0.014    0.071    0.071 index_tricks.py:1(<module>)
        2    0.000    0.000    0.000    0.000 index_tricks.py:145(__init__)
        2    0.002    0.001    0.004    0.002 index_tricks.py:147(__getitem__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:213(AxisConcatenator)
        2    0.000    0.000    0.000    0.000 index_tricks.py:220(_retval)
        3    0.000    0.000    0.000    0.000 index_tricks.py:231(__init__)
        2    0.006    0.003    0.010    0.005 index_tricks.py:240(__getitem__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:340(RClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:434(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:439(CClass)
        1    0.000    0.000    0.000    0.000 index_tricks.py:456(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:461(ndenumerate)
        1    0.000    0.000    0.000    0.000 index_tricks.py:510(ndindex)
  1776129   12.298    0.000   62.223    0.000 index_tricks.py:539(__init__)
  1776129    0.295    0.000    0.295    0.000 index_tricks.py:546(__iter__)
  3552258    3.629    0.000    5.262    0.000 index_tricks.py:557(__next__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:584(IndexExpression)
        2    0.000    0.000    0.000    0.000 index_tricks.py:627(__init__)
        1    0.000    0.000    0.000    0.000 index_tricks.py:85(nd_grid)
        1    0.000    0.000    0.000    0.000 info.py:147(<module>)
        1    0.000    0.000    0.000    0.000 info.py:176(<module>)
        1    0.000    0.000    0.000    0.000 info.py:34(<module>)
        1    0.000    0.000    0.000    0.000 info.py:83(<module>)
        1    0.000    0.000    0.000    0.000 info.py:84(<module>)
      934    0.001    0.000    0.001    0.000 inspect.py:142(isfunction)
      734    0.000    0.000    0.001    0.000 inspect.py:209(iscode)
        1    0.002    0.002    0.024    0.024 inspect.py:25(<module>)
      143    0.000    0.000    0.000    0.000 inspect.py:472(getmodule)
      143    0.000    0.000    0.000    0.000 inspect.py:51(ismodule)
        1    0.000    0.000    0.000    0.000 inspect.py:630(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:632(BlockFinder)
      734    0.001    0.000    0.001    0.000 inspect.py:67(ismethod)
      734    0.004    0.000    0.007    0.000 inspect.py:744(getargs)
      734    0.003    0.000    0.012    0.000 inspect.py:804(getargspec)
       57    0.000    0.000    0.000    0.000 inspect.py:838(strseq)
        9    0.000    0.000    0.000    0.000 inspect.py:845(formatargspec)
        1    0.000    0.000    0.000    0.000 interface.py:1(<module>)
        1    0.000    0.000    0.000    0.000 interface.py:10(LinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:254(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:275(_ProductLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:296(_ScaledLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:317(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:346(MatrixLinearOperator)
        1    0.000    0.000    0.000    0.000 interface.py:363(IdentityOperator)
        1    0.000    0.000    0.000    0.000 interpolate.py:1(<module>)
        1    0.016    0.016    0.018    0.018 interpolate.py:2(<module>)
        1    0.000    0.000    0.000    0.000 interpolate.py:268(interp1d)
        6    0.002    0.000    0.683    0.114 interpolate.py:330(__init__)
        1    0.000    0.000    0.000    0.000 interpolate.py:40(LinearInterpolator)
  1776129    2.335    0.000  121.435    0.000 interpolate.py:440(_call_spline)
  1776129   16.188    0.000  182.868    0.000 interpolate.py:443(_evaluate)
  1776129   18.401    0.000   42.699    0.000 interpolate.py:454(_check_bounds)
        1    0.000    0.000    0.000    0.000 interpolate.py:487(ppform)
        6    0.000    0.000    0.001    0.000 interpolate.py:536(_dot0)
        6    0.016    0.003    0.669    0.111 interpolate.py:547(_find_smoothest)
        1    0.000    0.000    0.000    0.000 interpolate.py:69(interp2d)
        6    0.007    0.001    0.680    0.113 interpolate.py:823(splmake)
  1776129   34.955    0.000  119.101    0.000 interpolate.py:872(spleval)
        1    0.000    0.000    0.000    0.000 interpolate.py:95(NNInterpolator)
        3    0.011    0.004    0.083    0.028 interpolation.py:213(map_coordinates)
        1    0.000    0.000    0.000    0.000 interpolation.py:31(<module>)
        3    0.000    0.000    0.004    0.001 interpolation.py:44(_extend_mode_to_code)
        9    0.000    0.000    0.025    0.003 interpolation.py:49(spline_filter1d)
        3    0.000    0.000    0.025    0.008 interpolation.py:90(spline_filter)
        1    0.000    0.000    0.000    0.000 io.py:1(<module>)
        1    0.002    0.002    0.002    0.002 io.py:34(<module>)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 io.py:73(RawIOBase)
        1    0.000    0.000    0.000    0.000 io.py:76(BufferedIOBase)
        1    0.000    0.000    0.000    0.000 io.py:79(TextIOBase)
        1    0.018    0.018    0.022    0.022 iterative.py:1(<module>)
        5    0.000    0.000    0.000    0.000 iterative.py:69(set_docstring)
        5    0.000    0.000    0.000    0.000 iterative.py:70(combine)
        1    0.001    0.001    0.012    0.012 iterators.py:33(<module>)
        1    0.001    0.001    0.001    0.001 kde.py:20(<module>)
        1    0.000    0.000    0.000    0.000 kde.py:41(gaussian_kde)
        1    0.000    0.000    0.000    0.000 kdtree.py:174(KDTree)
        1    0.000    0.000    0.000    0.000 kdtree.py:238(node)
        1    0.000    0.000    0.000    0.000 kdtree.py:255(leafnode)
        1    0.000    0.000    0.000    0.000 kdtree.py:260(innernode)
        1    0.000    0.000    0.000    0.000 kdtree.py:3(<module>)
        1    0.000    0.000    0.000    0.000 kdtree.py:75(Rectangle)
        1    0.000    0.000    0.000    0.000 keyword.py:11(<module>)
        1    0.007    0.007    0.008    0.008 laguerre.py:59(<module>)
        1    0.000    0.000    0.000    0.000 lambertw.py:1(<module>)
        1    0.002    0.002    0.002    0.002 lapack.py:201(<module>)
       12    0.000    0.000    0.001    0.000 lapack.py:239(get_lapack_funcs)
        1    0.001    0.001    0.001    0.001 lbfgsb.py:9(<module>)
        1    0.017    0.017    0.019    0.019 legend.py:13(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:37(DraggableLegend)
        1    0.000    0.000    0.000    0.000 legend.py:90(Legend)
        1    0.000    0.000    0.000    0.000 legend_handler.py:119(HandlerNpoints)
        7    0.000    0.000    0.000    0.000 legend_handler.py:120(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:149(HandlerNpointsYoffsets)
        4    0.000    0.000    0.000    0.000 legend_handler.py:150(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:163(HandlerLine2D)
        3    0.000    0.000    0.000    0.000 legend_handler.py:167(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:200(HandlerPatch)
        2    0.000    0.000    0.000    0.000 legend_handler.py:204(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:231(HandlerLineCollection)
        1    0.001    0.001    0.001    0.001 legend_handler.py:25(<module>)
        1    0.000    0.000    0.000    0.000 legend_handler.py:264(HandlerRegularPolyCollection)
        3    0.000    0.000    0.000    0.000 legend_handler.py:268(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:336(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:349(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 legend_handler.py:361(HandlerErrorbar)
        1    0.000    0.000    0.000    0.000 legend_handler.py:365(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:38(HandlerBase)
        1    0.000    0.000    0.000    0.000 legend_handler.py:473(HandlerStem)
        1    0.000    0.000    0.000    0.000 legend_handler.py:477(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:537(HandlerTuple)
       10    0.000    0.000    0.000    0.000 legend_handler.py:54(__init__)
        1    0.000    0.000    0.000    0.000 legend_handler.py:541(__init__)
        1    0.004    0.004    0.005    0.005 legendre.py:83(<module>)
        1    0.000    0.000    0.000    0.000 lgmres.py:4(<module>)
        1    0.001    0.001    0.002    0.002 lil.py:2(<module>)
        1    0.000    0.000    0.000    0.000 lil.py:23(lil_matrix)
        1    0.002    0.002    0.002    0.002 linalg.py:10(<module>)
      177    0.001    0.000    0.001    0.000 linalg.py:101(get_linalg_error_extobj)
      177    0.001    0.000    0.001    0.000 linalg.py:106(_makearray)
      354    0.000    0.000    0.000    0.000 linalg.py:111(isComplexType)
      177    0.000    0.000    0.000    0.000 linalg.py:124(_realType)
      177    0.001    0.000    0.002    0.000 linalg.py:139(_commonType)
      177    0.000    0.000    0.001    0.000 linalg.py:198(_assertRankAtLeast2)
      177    0.001    0.000    0.001    0.000 linalg.py:209(_assertNdSquareness)
        1    0.000    0.000    0.000    0.000 linalg.py:43(LinAlgError)
      177    0.032    0.000    0.038    0.000 linalg.py:454(inv)
        1    0.000    0.000    0.000    0.000 linalg.py:76(_determine_error_states)
        1    0.000    0.000    0.000    0.000 linalg_version.py:1(<module>)
      120    0.000    0.000    0.001    0.000 lines.py:1033(_get_rgba_ln_color)
      102    0.000    0.000    0.000    0.000 lines.py:1114(set_dash_joinstyle)
      102    0.000    0.000    0.000    0.000 lines.py:1125(set_solid_joinstyle)
      102    0.000    0.000    0.000    0.000 lines.py:1148(set_dash_capstyle)
      102    0.000    0.000    0.000    0.000 lines.py:1161(set_solid_capstyle)
      120    0.000    0.000    0.000    0.000 lines.py:1186(is_dashed)
        1    0.000    0.000    0.000    0.000 lines.py:1191(VertexSelector)
      102    0.003    0.000    0.036    0.000 lines.py:133(__init__)
      102    0.000    0.000    0.007    0.000 lines.py:330(set_fillstyle)
      102    0.000    0.000    0.000    0.000 lines.py:339(set_markevery)
        3    0.000    0.000    0.000    0.000 lines.py:387(set_axes)
      327    0.001    0.000    0.001    0.000 lines.py:397(set_data)
        1    0.009    0.009    0.014    0.014 lines.py:4(<module>)
      153    0.004    0.000    0.011    0.000 lines.py:414(recache)
      120    0.000    0.000    0.003    0.000 lines.py:467(_transform_path)
      120    0.000    0.000    0.003    0.000 lines.py:480(_get_transformed_path)
      606    0.001    0.000    0.002    0.000 lines.py:489(set_transform)
      120    0.003    0.000    0.040    0.000 lines.py:505(draw)
        1    0.000    0.000    0.000    0.000 lines.py:73(Line2D)
       33    0.000    0.000    0.002    0.000 lines.py:737(get_path)
      102    0.000    0.000    0.000    0.000 lines.py:754(set_antialiased)
      102    0.000    0.000    0.000    0.000 lines.py:762(set_color)
      102    0.000    0.000    0.000    0.000 lines.py:770(set_drawstyle)
      102    0.000    0.000    0.000    0.000 lines.py:783(set_linewidth)
      207    0.001    0.000    0.001    0.000 lines.py:791(set_linestyle)
      207    0.000    0.000    0.014    0.000 lines.py:840(set_marker)
      102    0.000    0.000    0.000    0.000 lines.py:855(set_markeredgecolor)
      102    0.000    0.000    0.000    0.000 lines.py:865(set_markeredgewidth)
      102    0.000    0.000    0.000    0.000 lines.py:875(set_markerfacecolor)
      102    0.000    0.000    0.000    0.000 lines.py:886(set_markerfacecoloralt)
      102    0.000    0.000    0.000    0.000 lines.py:897(set_markersize)
      393    0.000    0.000    0.000    0.000 lines.py:905(set_xdata)
      327    0.000    0.000    0.000    0.000 lines.py:914(set_ydata)
      120    0.000    0.000    0.008    0.000 lines.py:937(_draw_lines)
      120    0.000    0.000    0.008    0.000 lines.py:976(_draw_solid)
       63    0.000    0.000    0.008    0.000 lines.py:995(update_from)
        1    0.003    0.003    0.003    0.003 linesearch.py:13(<module>)
        1    0.008    0.008    0.020    0.020 linsolve.py:1(<module>)
        1    0.001    0.001    0.001    0.001 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:38(TestLoader)
        1    0.000    0.000    0.000    0.000 lobpcg.py:11(<module>)
        1    0.000    0.000    0.000    0.000 lobpcg.py:95(CallableLinearOperator)
        1    0.000    0.000    0.000    0.000 lsmr.py:17(<module>)
        1    0.000    0.000    0.000    0.000 lsqr.py:50(<module>)
        1    0.000    0.000    0.000    0.000 ltisys.py:228(lti)
        1    0.033    0.033    0.830    0.830 ltisys.py:4(<module>)
        2    0.014    0.007    0.032    0.016 machar.py:113(_do_init)
        1    0.000    0.000    0.000    0.000 machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        2    0.000    0.000    0.032    0.016 machar.py:97(__init__)
        1    0.001    0.001    0.005    0.005 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:63(TestProgram)
      165    0.000    0.000    0.018    0.000 markers.py:141(__init__)
      639    0.004    0.000    0.033    0.000 markers.py:175(_recache)
      120    0.000    0.000    0.000    0.000 markers.py:186(__nonzero__)
       63    0.000    0.000    0.000    0.000 markers.py:192(get_fillstyle)
      267    0.000    0.000    0.014    0.000 markers.py:195(set_fillstyle)
       63    0.000    0.000    0.000    0.000 markers.py:215(get_marker)
      372    0.002    0.000    0.023    0.000 markers.py:218(set_marker)
      423    0.000    0.000    0.000    0.000 markers.py:256(_set_nothing)
      108    0.001    0.000    0.005    0.000 markers.py:682(_set_tickup)
      108    0.001    0.000    0.004    0.000 markers.py:688(_set_tickdown)
        1    0.000    0.000    0.002    0.002 markers.py:76(<module>)
        1    0.000    0.000    0.001    0.001 markers.py:90(MarkerStyle)
        1    0.000    0.000    0.000    0.000 matfuncs.py:107(MatrixPowerOperator)
        1    0.000    0.000    0.000    0.000 matfuncs.py:139(ProductOperator)
        1    0.000    0.000    0.000    0.000 matfuncs.py:3(<module>)
        1    0.016    0.016    0.016    0.016 matfuncs.py:5(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:1010(StixSansFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:1017(StandardPsFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:104(MathtextBackend)
        1    0.000    0.000    0.000    0.000 mathtext.py:1208(MathTextWarning)
        1    0.000    0.000    0.000    0.000 mathtext.py:1211(Node)
        1    0.000    0.000    0.000    0.000 mathtext.py:1244(Box)
        1    0.000    0.000    0.000    0.000 mathtext.py:1270(Vbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1277(Hbox)
        1    0.000    0.000    0.000    0.000 mathtext.py:1284(Char)
        1    0.000    0.000    0.000    0.000 mathtext.py:1362(Accent)
        1    0.000    0.000    0.000    0.000 mathtext.py:1391(List)
        1    0.000    0.000    0.000    0.000 mathtext.py:1452(Hlist)
        1    0.000    0.000    0.000    0.000 mathtext.py:1563(Vlist)
        1    0.000    0.000    0.000    0.000 mathtext.py:158(MathtextBackendAgg)
        1    0.000    0.000    0.000    0.000 mathtext.py:1637(Rule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1654(Hrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1665(Vrule)
        1    0.000    0.000    0.000    0.000 mathtext.py:1674(Glue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1707(GlueSpec)
        8    0.000    0.000    0.000    0.000 mathtext.py:1711(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:1743(Fil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1747(Fill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1751(Filll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1755(NegFil)
        1    0.000    0.000    0.000    0.000 mathtext.py:1759(NegFill)
        1    0.000    0.000    0.000    0.000 mathtext.py:1763(NegFilll)
        1    0.000    0.000    0.000    0.000 mathtext.py:1767(SsGlue)
        1    0.000    0.000    0.000    0.000 mathtext.py:1771(HCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1780(VCentered)
        1    0.000    0.000    0.000    0.000 mathtext.py:1788(Kern)
        1    0.000    0.000    0.000    0.000 mathtext.py:1817(SubSuperCluster)
        1    0.000    0.000    0.000    0.000 mathtext.py:1831(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 mathtext.py:1860(AutoWidthChar)
        1    0.000    0.000    0.000    0.000 mathtext.py:1886(Ship)
        1    0.005    0.005    0.005    0.005 mathtext.py:19(<module>)
        1    0.000    0.000    0.000    0.000 mathtext.py:2050(Parser)
        1    0.000    0.000    0.000    0.000 mathtext.py:232(MathtextBackendBitmap)
        1    0.000    0.000    0.000    0.000 mathtext.py:2355(State)
        1    0.000    0.000    0.000    0.000 mathtext.py:238(MathtextBackendPs)
        1    0.000    0.000    0.000    0.000 mathtext.py:278(MathtextBackendPdf)
        1    0.000    0.000    0.000    0.000 mathtext.py:2942(MathTextParser)
        3    0.000    0.000    0.000    0.000 mathtext.py:2963(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:306(MathtextBackendSvg)
        1    0.000    0.000    0.000    0.000 mathtext.py:335(MathtextBackendPath)
        1    0.000    0.000    0.000    0.000 mathtext.py:363(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 mathtext.py:391(Fonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:547(TruetypeFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:552(CachedFont)
        1    0.000    0.000    0.000    0.000 mathtext.py:665(BakomaFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:784(UnicodeFonts)
        1    0.000    0.000    0.000    0.000 mathtext.py:894(StixFonts)
        1    0.013    0.013    0.013    0.013 measurements.py:31(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:23(memmap)
        1    0.001    0.001    0.001    0.001 minpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
        1    0.009    0.009    0.013    0.013 misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 misc.py:12(<module>)
       18    0.000    0.000    0.000    0.000 misc.py:128(_datacopied)
        1    0.004    0.004    0.004    0.004 misc.py:3(<module>)
        1    0.000    0.000    0.000    0.000 misc.py:318(Counter)
        1    0.001    0.001    0.009    0.009 misc.py:37(<module>)
        2    0.000    0.000    0.000    0.000 misc.py:55(recursive_repr)
        2    0.000    0.000    0.000    0.000 misc.py:58(decorating_function)
        1    0.000    0.000    0.000    0.000 misc.py:732(ChainMap)
        1    0.000    0.000    0.000    0.000 misc.py:86(_Link)
        1    0.000    0.000    0.000    0.000 misc.py:89(OrderedDict)
        1    0.000    0.000    0.000    0.000 mlab.py:1184(FIFOBuffer)
        1    0.010    0.010    0.012    0.012 mlab.py:142(<module>)
        1    0.000    0.000    0.000    0.000 mlab.py:2182(FormatObj)
        1    0.000    0.000    0.000    0.000 mlab.py:2199(FormatString)
        1    0.000    0.000    0.000    0.000 mlab.py:2210(FormatFormatStr)
        2    0.000    0.000    0.000    0.000 mlab.py:2211(__init__)
        1    0.000    0.000    0.000    0.000 mlab.py:2221(FormatFloat)
        2    0.000    0.000    0.000    0.000 mlab.py:2222(__init__)
        1    0.000    0.000    0.000    0.000 mlab.py:2239(FormatInt)
        1    0.000    0.000    0.000    0.000 mlab.py:2250(FormatBool)
        1    0.000    0.000    0.000    0.000 mlab.py:2259(FormatPercent)
        1    0.000    0.000    0.000    0.000 mlab.py:2263(FormatThousands)
        1    0.000    0.000    0.000    0.000 mlab.py:2268(FormatMillions)
        1    0.000    0.000    0.000    0.000 mlab.py:2273(FormatDate)
        1    0.000    0.000    0.000    0.000 mlab.py:2289(FormatDatetime)
        1    0.000    0.000    0.000    0.000 mlab.py:814(PCA)
        1    0.004    0.004    0.004    0.004 morestats.py:5(<module>)
        1    0.000    0.000    0.000    0.000 morphology.py:31(<module>)
        1    0.030    0.030    0.030    0.030 mstats.py:78(<module>)
        1    0.000    0.000    0.000    0.000 mstats_basic.py:6(<module>)
        1    0.000    0.000    0.000    0.000 mstats_extras.py:8(<module>)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:20(<module>)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:31(NanWarning)
        1    0.000    0.000    0.000    0.000 ndgriddata.py:22(NearestNDInterpolator)
        1    0.011    0.011    0.062    0.062 ndgriddata.py:6(<module>)
        1    0.000    0.000    0.000    0.000 new.py:5(<module>)
        1    0.000    0.000    0.000    0.000 newbytes.py:24(BaseNewBytes)
        1    0.000    0.000    0.001    0.001 newbytes.py:32(newbytes)
        1    0.000    0.000    0.001    0.001 newbytes.py:6(<module>)
        1    0.000    0.000    0.000    0.000 newdict.py:17(<module>)
        1    0.000    0.000    0.000    0.000 newdict.py:29(BaseNewDict)
        1    0.000    0.000    0.000    0.000 newdict.py:37(newdict)
        1    0.000    0.000    0.000    0.000 newint.py:22(BaseNewInt)
        1    0.000    0.000    0.000    0.000 newint.py:31(newint)
        1    0.000    0.000    0.000    0.000 newint.py:7(<module>)
        1    0.000    0.000    0.000    0.000 newlist.py:13(<module>)
        1    0.000    0.000    0.000    0.000 newlist.py:26(BaseNewList)
        1    0.000    0.000    0.000    0.000 newlist.py:34(newlist)
        1    0.000    0.000    0.000    0.000 newnext.py:37(<module>)
        1    0.000    0.000    0.000    0.000 newobject.py:38(<module>)
        1    0.000    0.000    0.000    0.000 newobject.py:59(newobject)
        1    0.000    0.000    0.000    0.000 newrange.py:146(range_iterator)
        1    0.000    0.000    0.003    0.003 newrange.py:19(<module>)
        1    0.000    0.000    0.000    0.000 newrange.py:30(newrange)
        1    0.002    0.002    0.008    0.008 newround.py:3(<module>)
        1    0.000    0.000    0.001    0.001 newstr.py:41(<module>)
        1    0.000    0.000    0.000    0.000 newstr.py:56(BaseNewStr)
        1    0.000    0.000    0.000    0.000 newstr.py:64(newstr)
        1    0.000    0.000    0.000    0.000 newsuper.py:32(<module>)
        1    0.001    0.001    0.001    0.001 nnls.py:1(<module>)
        1    0.000    0.000    0.000    0.000 noise.py:1(<module>)
        1    0.000    0.000    0.000    0.000 nonlin.py:1041(Anderson)
        1    0.025    0.025    0.422    0.422 nonlin.py:110(<module>)
        1    0.000    0.000    0.000    0.000 nonlin.py:1177(DiagBroyden)
        1    0.000    0.000    0.000    0.000 nonlin.py:1224(LinearMixing)
        1    0.000    0.000    0.000    0.000 nonlin.py:1264(ExcitingMixing)
        1    0.000    0.000    0.000    0.000 nonlin.py:1322(KrylovJacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:138(NoConvergence)
        7    0.000    0.000    0.005    0.001 nonlin.py:1483(_nonlin_wrapper)
        8    0.000    0.000    0.000    0.000 nonlin.py:222(_set_doc)
        1    0.000    0.000    0.000    0.000 nonlin.py:418(TerminationCondition)
        1    0.000    0.000    0.000    0.000 nonlin.py:481(Jacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:549(InverseJacobian)
        1    0.000    0.000    0.000    0.000 nonlin.py:664(GenericBroyden)
        1    0.000    0.000    0.000    0.000 nonlin.py:685(LowRankMatrix)
        1    0.000    0.000    0.000    0.000 nonlin.py:904(BroydenFirst)
        1    0.000    0.000    0.000    0.000 nonlin.py:997(BroydenSecond)
       52    0.001    0.000    0.001    0.000 nosetester.py:140(__init__)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.000    0.000    0.000    0.000 nosetester.py:88(NoseTester)
        1    0.025    0.025    0.028    0.028 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:133(NpzFile)
        1    0.000    0.000    0.000    0.000 npyio.py:90(BagObj)
        1    0.000    0.000    0.000    0.000 numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:169(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:270(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:295(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:34(Complex)
        1    0.000    0.000    0.001    0.001 numbers.py:6(<module>)
        1    0.024    0.024    0.043    0.043 numeric.py:1(<module>)
        6    0.000    0.000    0.000    0.000 numeric.py:1299(rollaxis)
       19    0.005    0.000    0.016    0.001 numeric.py:1358(cross)
      607    0.001    0.000    0.004    0.000 numeric.py:136(ones)
        3    0.000    0.000    0.021    0.007 numeric.py:1581(array_str)
        2    0.000    0.000    0.000    0.000 numeric.py:1617(set_string_function)
        2    0.001    0.001    0.002    0.001 numeric.py:1682(indices)
      426    0.007    0.000    0.012    0.000 numeric.py:2025(identity)
       48    0.003    0.000    0.003    0.000 numeric.py:2320(seterr)
       48    0.000    0.000    0.000    0.000 numeric.py:2416(geterr)
        1    0.000    0.000    0.000    0.000 numeric.py:2635(_unspecified)
        1    0.000    0.000    0.000    0.000 numeric.py:2639(errstate)
       24    0.000    0.000    0.000    0.000 numeric.py:2701(__init__)
       24    0.000    0.000    0.003    0.000 numeric.py:2705(__enter__)
       24    0.000    0.000    0.000    0.000 numeric.py:2710(__exit__)
